abn	blu	1
byv	blu	1
gaz	blu	1
lbe	blu	1
vmr	blu	1
kos	blu	1
her	blu	1
ayc	blu	1
igl	blu	1
krs	blu	1
kck	blu	1
mfy	blu	1
nor	blu	1
akl	blu	1
chh	blu	1
efi	blu	1
nhc	blu	1
cpi	blu	1
ztm	blu	1
lvs	blu	1
ctu	blu	1
lgg	blu	1
fui	blu	1
seh	blu	1
kyk	blu	1
ndc	blu	1
tum	blu	1
otl	blu	1
tlc	blu	1
ach	blu	1
myv	blu	1
gym	blu	1
rtm	blu	1
inh	blu	1
kwy	blu	1
tel	blu	1
gkn	blu	1
kmr	blu	1
kha	blu	1
bsq	blu	1
ekk	blu	0.977776
gil	blu	1
cuk	blu	1
wic	blu	1
ava	blu	1
aln	blu	1
kpv	blu	1
meu	blu	1
nia	blu	1
zlm	blu	1
kab	blu	1
tzo	blu	1
che	blu	1
yan	blu	1
luw	blu	1
lus	blu	1
fuf	blu	1
quw	blu	1
ray	blu	1
lsy	blu	1
hvv	blu	1
kwn	blu	1
xmw	blu	1
bln	blu	1
kwf	blu	1
rug	blu	1
vmp	blu	1
ogo	blu	1
nyk	blu	1
iso	blu	1
nau	blu	1
car	blu	1
azb	blu	1
ivv	blu	1
grg	blu	1
mab	blu	1
wls	blu	1
sin	blu	1
loy	blu	1
zul	blu	1
ngl	blu	1
wrz	blu	1
pag	blu	1
nus	blu	1
iba	blu	1
dar	blu	1
ahk	blu	1
ace	blu	1
acu	blu	1
agr	blu	1
aii	blu	1
ajg	blu	1
aka-akuapem	blu	1
aka-asante	blu	1
aka-fante	blu	1
als	blu	1
amc	blu	1
ame	blu	1
amr	blu	1
arl	blu	1
ast	blu	1
auv	blu	1
ayr	blu	1
azj-cyrl	blu	1
azj-latn	blu	1
bam	blu	1
ban	blu	1
bba	blu	1
bcl	blu	1
bel	blu	1
bem	blu	1
bho	blu	1
blu	blu	0
boa	blu	1
bos-cyrl	blu	1
bos-latn	blu	1
bre	blu	1
btb	blu	1
bug	blu	1
cab	blu	1
cak	blu	1
cbr	blu	1
cbs	blu	1
cbt	blu	1
cbu	blu	1
ccx	blu	1
chj	blu	1
cic	blu	1
cjk-AO	blu	1
ckb	blu	1
cnh	blu	1
cni	blu	1
cof	blu	1
cos	blu	1
cot	blu	1
cpu	blu	1
crs	blu	1
csa	blu	1
csw	blu	1
ctd	blu	1
dag	blu	1
ddn	blu	1
dga	blu	1
dip	blu	1
div	blu	1
dyo	blu	1
ell-monotonic	blu	1
ell-polytonic	blu	1
emk	blu	1
eml	blu	1
epo	blu	1
est	blu	1
eus	blu	1
eve	blu	1
fao	blu	1
flm	blu	1
fri	blu	1
fuc	blu	1
fur	blu	1
gag	blu	1
gax	blu	1
gjn	blu	1
gkp	blu	1
gla	blu	1
glg	blu	0.977383
guc	blu	1
gyr	blu	1
hat-kreyol	blu	1
hat-popular	blu	1
haw	blu	1
hea	blu	0.950125
hms	blu	1
hna	blu	1
hni	blu	0.988394
hsb	blu	1
hus	blu	1
huu	blu	1
hva	blu	1
ibb	blu	1
ido	blu	1
ike	blu	1
ilo	blu	1
ina	blu	1
jav	blu	1
kal	blu	1
kde	blu	1
kea	blu	1
kek	blu	1
khm	blu	1
kin	blu	1
kir	blu	1
knc	blu	1
kng	blu	1
kng-AO	blu	1
koo	blu	1
kri	blu	1
lat	blu	1
lav	blu	1
lia	blu	1
lin-tones	blu	1
lnc	blu	0.979135
lns	blu	1
loz	blu	1
ltz	blu	1
lua	blu	1
lug	blu	1
mad	blu	1
mag	blu	1
mai	blu	1
maz	blu	1
mcd	blu	1
mcf	blu	1
men	blu	1
mic	blu	1
min	blu	1
mly-arab	blu	1
mly-latn	blu	1
mxi	blu	0.979834
mxv	blu	1
mya	blu	1
mzi	blu	1
nba	blu	1
nbl	blu	1
nhn	blu	1
nno	blu	1
nob	blu	1
not	blu	1
nso	blu	1
nya-chechewa	blu	1
nya-chinyanja	blu	1
nym	blu	1
nyn	blu	1
ojb	blu	1
oss	blu	1
ote	blu	1
pam	blu	1
pan	blu	1
pbb	blu	1
pcd	blu	1
pcm	blu	1
pis	blu	1
plt	blu	1
pnb	blu	1
pon	blu	1
por-BR	blu	0.979305
por-PT	blu	0.975712
pov	blu	1
ppl	blu	1
prv	blu	1
quc	blu	1
qud	blu	1
quy	blu	1
quz	blu	1
qva	blu	1
qvc	blu	1
qvh	blu	1
qvm	blu	1
qvn	blu	1
qwh	blu	1
qxa	blu	1
qxn	blu	1
qxu	blu	1
rmn	blu	1
rmy	blu	1
roh	blu	0.980986
ron	blu	1
run	blu	1
san	blu	1
sco	blu	1
shp	blu	1
skr	blu	1
slv	blu	1
sme	blu	1
snk	blu	1
som	blu	1
sot	blu	1
src	blu	1
srp-cyrl	blu	1
srp-latn	blu	1
suk	blu	1
sun	blu	1
sus	blu	1
tbz	blu	1
tca	blu	1
tem	blu	1
tet	blu	1
tir	blu	1
toi	blu	1
toj	blu	1
top	blu	1
tpi	blu	1
tso-MZ	blu	1
tsz	blu	1
tuk-cyrl	blu	1
tuk-latn	blu	1
tzc	blu	1
tzm	blu	1
uig-arab	blu	1
uig-latn	blu	1
ura	blu	1
tlh	blu	1
uzn-cyrl	blu	1
uzn-latn	blu	1
vai	blu	1
vmw	blu	1
war	blu	1
wln	blu	1
wwa	blu	1
xsm	blu	1
yad	blu	1
ydd	blu	1
ykg	blu	1
yua	blu	1
zam	blu	0.985907
ztu	blu	1
ara	blu	1
zho	blu	1
gaa	boa	1
rar	boa	1
kbp	boa	1
fin	boa	1
xho	boa	1
fij	boa	1
vie	boa	1
ces	boa	1
mri	boa	1
tgl	boa	1
tha	boa	1
nzi	boa	1
kor	boa	1
cym	boa	1
nav	boa	1
isl	boa	1
ita	boa	1
gug	boa	1
khk	boa	1
gle	boa	1
yor	boa	1
tiv	boa	1
umb	boa	1
smo	boa	1
guw	boa	1
hau	boa	1
lue	boa	1
chk	boa	1
hin	boa	1
kat	boa	1
lit	boa	1
fra	boa	1
tsn	boa	1
yap	boa	1
sag	boa	0.976312
heb	boa	1
afr	boa	1
wol	boa	1
mho	boa	1
ven	boa	1
kqn	boa	1
krc	boa	1
cat	boa	1
sna	boa	1
slk	boa	1
lun	boa	1
mal	boa	1
mah	boa	1
fon	boa	1
ibo	boa	1
ton	boa	1
ndo	boa	1
ssw	boa	1
tob	boa	1
jpn	boa	1
srr	boa	1
pau	boa	1
pol	boa	1
ada	boa	1
tso	boa	1
kmb	boa	1
nep	boa	1
ind	boa	1
mos	boa	1
bin	boa	1
mlt	boa	1
ben	boa	1
swh	boa	1
miq	boa	1
nld	boa	1
tah	boa	1
deu	boa	1
mam	boa	1
hye	boa	1
cjk	boa	1
kan	boa	1
lin	boa	1
cha	boa	1
ukr	boa	1
tat	boa	1
spa	boa	1
ceb	boa	1
hil	boa	1
kaz	boa	1
bul	boa	1
mkd	boa	1
hrv	boa	1
tgk	boa	1
tur	boa	1
guj	boa	1
ewe	boa	1
eng	boa	1
rus	boa	1
swe	boa	1
bis	boa	1
dan	boa	1
bci	boa	1
tam	boa	1
arn	boa	1
hun	boa	1
tzh	boa	1
arb	boa	1
yao	boa	1
pes	boa	1
mar	boa	1
nde	boa	1
tvl	boa	1
chv	boa	1
bwc	boa	1
mmc	boa	1
tkl	boa	1
mto	boa	1
kum	boa	1
mwv	boa	1
krj	boa	1
xal	boa	1
rga	boa	1
bfa	boa	1
mdf	boa	1
ami	boa	1
qwc	boa	1
urh	boa	1
zne	boa	1
srm	boa	1
hmf	boa	1
mbx	boa	1
udm	boa	1
alt	boa	1
dyu	boa	1
knn	boa	1
abn	boa	1
byv	boa	1
gaz	boa	1
lbe	boa	1
vmr	boa	1
kos	boa	1
her	boa	1
ayc	boa	1
igl	boa	1
krs	boa	1
kck	boa	1
mfy	boa	1
nor	boa	1
akl	boa	1
chh	boa	1
efi	boa	1
nhc	boa	1
cpi	boa	1
ztm	boa	1
lvs	boa	1
ctu	boa	1
lgg	boa	1
fui	boa	1
seh	boa	1
kyk	boa	1
ndc	boa	1
tum	boa	1
otl	boa	1
tlc	boa	1
ach	boa	1
myv	boa	1
gym	boa	1
rtm	boa	1
inh	boa	1
kwy	boa	1
tel	boa	1
gkn	boa	1
kmr	boa	1
kha	boa	1
bsq	boa	1
ekk	boa	1
gil	boa	1
cuk	boa	1
wic	boa	1
ava	boa	1
aln	boa	1
kpv	boa	1
meu	boa	1
nia	boa	1
zlm	boa	1
kab	boa	1
tzo	boa	1
che	boa	1
yan	boa	1
luw	boa	1
lus	boa	1
fuf	boa	1
quw	boa	1
ray	boa	1
lsy	boa	1
hvv	boa	1
kwn	boa	1
xmw	boa	1
bln	boa	1
kwf	boa	1
rug	boa	0.966908
vmp	boa	1
ogo	boa	1
nyk	boa	1
iso	boa	1
nau	boa	1
car	boa	1
azb	boa	1
ivv	boa	1
grg	boa	1
mab	boa	1
wls	boa	1
sin	boa	1
loy	boa	1
zul	boa	1
ngl	boa	1
wrz	boa	1
pag	boa	1
nus	boa	1
iba	boa	1
dar	boa	1
ahk	boa	1
ace	boa	1
acu	boa	1
agr	boa	1
aii	boa	1
ajg	boa	1
aka-akuapem	boa	1
aka-asante	boa	1
aka-fante	boa	1
als	boa	1
amc	boa	1
ame	boa	1
amr	boa	1
arl	boa	1
ast	boa	1
auv	boa	1
ayr	boa	1
azj-cyrl	boa	1
azj-latn	boa	1
bam	boa	1
ban	boa	1
bba	boa	1
bcl	boa	1
bel	boa	1
bem	boa	1
bho	boa	1
blu	boa	1
boa	boa	0
bos-cyrl	boa	1
bos-latn	boa	1
bre	boa	1
btb	boa	1
bug	boa	1
cab	boa	1
cak	boa	1
cbr	boa	1
cbs	boa	1
cbt	boa	1
cbu	boa	1
ccx	boa	1
chj	boa	1
cic	boa	1
cjk-AO	boa	1
ckb	boa	1
cnh	boa	1
cni	boa	1
cof	boa	1
cos	boa	1
cot	boa	1
cpu	boa	1
crs	boa	1
csa	boa	1
csw	boa	1
ctd	boa	1
dag	boa	1
ddn	boa	1
dga	boa	1
dip	boa	1
div	boa	1
dyo	boa	1
ell-monotonic	boa	1
ell-polytonic	boa	1
emk	boa	1
eml	boa	1
epo	boa	1
est	boa	1
eus	boa	1
eve	boa	1
fao	boa	1
flm	boa	1
fri	boa	1
fuc	boa	1
fur	boa	1
gag	boa	1
gax	boa	1
gjn	boa	1
gkp	boa	1
gla	boa	1
glg	boa	1
guc	boa	1
gyr	boa	1
hat-kreyol	boa	1
hat-popular	boa	1
haw	boa	1
hea	boa	1
hms	boa	1
hna	boa	1
hni	boa	1
hsb	boa	1
hus	boa	1
huu	boa	1
hva	boa	1
ibb	boa	1
ido	boa	1
ike	boa	1
ilo	boa	1
ina	boa	1
jav	boa	1
kal	boa	1
kde	boa	1
kea	boa	1
kek	boa	1
khm	boa	1
kin	boa	1
kir	boa	1
knc	boa	1
kng	boa	1
kng-AO	boa	1
koo	boa	1
kri	boa	1
lat	boa	1
lav	boa	1
lia	boa	1
lin-tones	boa	1
lnc	boa	1
lns	boa	1
loz	boa	1
ltz	boa	1
lua	boa	1
lug	boa	1
mad	boa	1
mag	boa	1
mai	boa	1
maz	boa	1
mcd	boa	1
mcf	boa	1
men	boa	1
mic	boa	1
min	boa	1
mly-arab	boa	1
mly-latn	boa	1
mxi	boa	1
mxv	boa	1
mya	boa	1
mzi	boa	1
nba	boa	1
nbl	boa	1
nhn	boa	1
nno	boa	1
nob	boa	1
not	boa	1
nso	boa	1
nya-chechewa	boa	1
nya-chinyanja	boa	1
nym	boa	1
nyn	boa	1
ojb	boa	1
oss	boa	1
ote	boa	1
pam	boa	1
pan	boa	1
pbb	boa	1
pcd	boa	1
pcm	boa	1
pis	boa	1
plt	boa	1
pnb	boa	1
pon	boa	1
por-BR	boa	1
por-PT	boa	1
pov	boa	0.978268
ppl	boa	1
prv	boa	1
quc	boa	1
qud	boa	1
quy	boa	1
quz	boa	1
qva	boa	1
qvc	boa	1
qvh	boa	1
qvm	boa	1
qvn	boa	1
qwh	boa	1
qxa	boa	1
qxn	boa	1
qxu	boa	1
rmn	boa	1
rmy	boa	1
roh	boa	1
ron	boa	1
run	boa	1
san	boa	1
sco	boa	1
shp	boa	1
skr	boa	1
slv	boa	1
sme	boa	1
snk	boa	1
som	boa	1
sot	boa	1
src	boa	1
srp-cyrl	boa	1
srp-latn	boa	1
suk	boa	1
sun	boa	1
sus	boa	1
tbz	boa	1
tca	boa	1
tem	boa	1
tet	boa	1
tir	boa	1
toi	boa	1
toj	boa	1
top	boa	1
tpi	boa	1
tso-MZ	boa	1
tsz	boa	1
tuk-cyrl	boa	1
tuk-latn	boa	1
tzc	boa	1
tzm	boa	1
uig-arab	boa	1
uig-latn	boa	1
ura	boa	1
tlh	boa	1
uzn-cyrl	boa	1
uzn-latn	boa	1
vai	boa	1
vmw	boa	1
war	boa	1
wln	boa	1
wwa	boa	1
xsm	boa	1
yad	boa	1
ydd	boa	1
ykg	boa	1
yua	boa	1
zam	boa	1
ztu	boa	1
ara	boa	1
zho	boa	1
gaa	bos-cyrl	1
rar	bos-cyrl	1
kbp	bos-cyrl	1
fin	bos-cyrl	1
xho	bos-cyrl	1
fij	bos-cyrl	1
vie	bos-cyrl	1
ces	bos-cyrl	1
mri	bos-cyrl	1
tgl	bos-cyrl	1
tha	bos-cyrl	1
nzi	bos-cyrl	1
kor	bos-cyrl	1
cym	bos-cyrl	1
nav	bos-cyrl	1
isl	bos-cyrl	1
ita	bos-cyrl	1
gug	bos-cyrl	1
khk	bos-cyrl	1
gle	bos-cyrl	1
yor	bos-cyrl	1
tiv	bos-cyrl	1
umb	bos-cyrl	1
smo	bos-cyrl	1
guw	bos-cyrl	1
hau	bos-cyrl	1
lue	bos-cyrl	1
chk	bos-cyrl	1
hin	bos-cyrl	1
kat	bos-cyrl	1
lit	bos-cyrl	1
fra	bos-cyrl	1
tsn	bos-cyrl	1
yap	bos-cyrl	1
sag	bos-cyrl	1
heb	bos-cyrl	1
afr	bos-cyrl	1
wol	bos-cyrl	1
mho	bos-cyrl	1
ven	bos-cyrl	1
kqn	bos-cyrl	1
krc	bos-cyrl	0.928062
cat	bos-cyrl	1
sna	bos-cyrl	1
slk	bos-cyrl	1
lun	bos-cyrl	1
mal	bos-cyrl	1
mah	bos-cyrl	1
fon	bos-cyrl	1
ibo	bos-cyrl	1
ton	bos-cyrl	1
ndo	bos-cyrl	1
ssw	bos-cyrl	1
tob	bos-cyrl	1
jpn	bos-cyrl	1
srr	bos-cyrl	1
pau	bos-cyrl	1
pol	bos-cyrl	1
ada	bos-cyrl	1
tso	bos-cyrl	1
kmb	bos-cyrl	1
nep	bos-cyrl	1
ind	bos-cyrl	1
mos	bos-cyrl	1
bin	bos-cyrl	1
mlt	bos-cyrl	1
ben	bos-cyrl	1
swh	bos-cyrl	1
miq	bos-cyrl	1
nld	bos-cyrl	1
tah	bos-cyrl	1
deu	bos-cyrl	1
mam	bos-cyrl	1
hye	bos-cyrl	1
cjk	bos-cyrl	1
kan	bos-cyrl	1
lin	bos-cyrl	1
cha	bos-cyrl	1
ukr	bos-cyrl	0.845881
tat	bos-cyrl	0.949567
spa	bos-cyrl	1
ceb	bos-cyrl	1
hil	bos-cyrl	1
kaz	bos-cyrl	0.941101
bul	bos-cyrl	0.699004
mkd	bos-cyrl	0.668814
hrv	bos-cyrl	1
tgk	bos-cyrl	1
tur	bos-cyrl	1
guj	bos-cyrl	1
ewe	bos-cyrl	1
eng	bos-cyrl	1
rus	bos-cyrl	0.778746
swe	bos-cyrl	1
bis	bos-cyrl	1
dan	bos-cyrl	1
bci	bos-cyrl	1
tam	bos-cyrl	1
arn	bos-cyrl	1
hun	bos-cyrl	1
tzh	bos-cyrl	1
arb	bos-cyrl	1
yao	bos-cyrl	1
pes	bos-cyrl	1
mar	bos-cyrl	1
nde	bos-cyrl	1
tvl	bos-cyrl	1
chv	bos-cyrl	1
bwc	bos-cyrl	1
mmc	bos-cyrl	1
tkl	bos-cyrl	1
mto	bos-cyrl	1
kum	bos-cyrl	0.950758
mwv	bos-cyrl	1
krj	bos-cyrl	1
xal	bos-cyrl	1
rga	bos-cyrl	1
bfa	bos-cyrl	1
mdf	bos-cyrl	0.923455
ami	bos-cyrl	1
qwc	bos-cyrl	1
urh	bos-cyrl	1
zne	bos-cyrl	1
srm	bos-cyrl	1
hmf	bos-cyrl	1
mbx	bos-cyrl	0.95209
udm	bos-cyrl	1
alt	bos-cyrl	0.969416
dyu	bos-cyrl	1
knn	bos-cyrl	0.970269
abn	bos-cyrl	1
byv	bos-cyrl	1
gaz	bos-cyrl	1
lbe	bos-cyrl	1
vmr	bos-cyrl	1
kos	bos-cyrl	1
her	bos-cyrl	1
ayc	bos-cyrl	1
igl	bos-cyrl	1
krs	bos-cyrl	1
kck	bos-cyrl	1
mfy	bos-cyrl	1
nor	bos-cyrl	1
akl	bos-cyrl	1
chh	bos-cyrl	1
efi	bos-cyrl	1
nhc	bos-cyrl	1
cpi	bos-cyrl	1
ztm	bos-cyrl	1
lvs	bos-cyrl	1
ctu	bos-cyrl	1
lgg	bos-cyrl	1
fui	bos-cyrl	1
seh	bos-cyrl	1
kyk	bos-cyrl	1
ndc	bos-cyrl	1
tum	bos-cyrl	1
otl	bos-cyrl	1
tlc	bos-cyrl	1
ach	bos-cyrl	1
myv	bos-cyrl	0.984068
gym	bos-cyrl	1
rtm	bos-cyrl	1
inh	bos-cyrl	0.929203
kwy	bos-cyrl	1
tel	bos-cyrl	1
gkn	bos-cyrl	1
kmr	bos-cyrl	0.949966
kha	bos-cyrl	1
bsq	bos-cyrl	1
ekk	bos-cyrl	1
gil	bos-cyrl	1
cuk	bos-cyrl	1
wic	bos-cyrl	1
ava	bos-cyrl	1
aln	bos-cyrl	1
kpv	bos-cyrl	0.894076
meu	bos-cyrl	1
nia	bos-cyrl	1
zlm	bos-cyrl	1
kab	bos-cyrl	1
tzo	bos-cyrl	1
che	bos-cyrl	0.982867
yan	bos-cyrl	1
luw	bos-cyrl	1
lus	bos-cyrl	1
fuf	bos-cyrl	1
quw	bos-cyrl	1
ray	bos-cyrl	1
lsy	bos-cyrl	1
hvv	bos-cyrl	1
kwn	bos-cyrl	1
xmw	bos-cyrl	1
bln	bos-cyrl	1
kwf	bos-cyrl	1
rug	bos-cyrl	1
vmp	bos-cyrl	1
ogo	bos-cyrl	1
nyk	bos-cyrl	1
iso	bos-cyrl	1
nau	bos-cyrl	1
car	bos-cyrl	1
azb	bos-cyrl	1
ivv	bos-cyrl	1
grg	bos-cyrl	1
mab	bos-cyrl	1
wls	bos-cyrl	1
sin	bos-cyrl	1
loy	bos-cyrl	1
zul	bos-cyrl	1
ngl	bos-cyrl	1
wrz	bos-cyrl	1
pag	bos-cyrl	1
nus	bos-cyrl	1
iba	bos-cyrl	1
dar	bos-cyrl	1
ahk	bos-cyrl	1
ace	bos-cyrl	1
acu	bos-cyrl	1
agr	bos-cyrl	1
aii	bos-cyrl	1
ajg	bos-cyrl	1
aka-akuapem	bos-cyrl	1
aka-asante	bos-cyrl	1
aka-fante	bos-cyrl	1
als	bos-cyrl	1
amc	bos-cyrl	1
ame	bos-cyrl	1
amr	bos-cyrl	1
arl	bos-cyrl	1
ast	bos-cyrl	1
auv	bos-cyrl	1
ayr	bos-cyrl	1
azj-cyrl	bos-cyrl	1
azj-latn	bos-cyrl	1
bam	bos-cyrl	1
ban	bos-cyrl	1
bba	bos-cyrl	1
bcl	bos-cyrl	1
bel	bos-cyrl	0.802978
bem	bos-cyrl	1
bho	bos-cyrl	1
blu	bos-cyrl	1
boa	bos-cyrl	1
bos-cyrl	bos-cyrl	0
bos-latn	bos-cyrl	1
bre	bos-cyrl	1
btb	bos-cyrl	1
bug	bos-cyrl	1
cab	bos-cyrl	1
cak	bos-cyrl	1
cbr	bos-cyrl	1
cbs	bos-cyrl	1
cbt	bos-cyrl	1
cbu	bos-cyrl	1
ccx	bos-cyrl	1
chj	bos-cyrl	1
cic	bos-cyrl	1
cjk-AO	bos-cyrl	1
ckb	bos-cyrl	1
cnh	bos-cyrl	1
cni	bos-cyrl	1
cof	bos-cyrl	1
cos	bos-cyrl	1
cot	bos-cyrl	1
cpu	bos-cyrl	1
crs	bos-cyrl	1
csa	bos-cyrl	1
csw	bos-cyrl	1
ctd	bos-cyrl	1
dag	bos-cyrl	1
ddn	bos-cyrl	1
dga	bos-cyrl	1
dip	bos-cyrl	1
div	bos-cyrl	1
dyo	bos-cyrl	1
ell-monotonic	bos-cyrl	1
ell-polytonic	bos-cyrl	1
emk	bos-cyrl	1
eml	bos-cyrl	1
epo	bos-cyrl	1
est	bos-cyrl	1
eus	bos-cyrl	1
eve	bos-cyrl	1
fao	bos-cyrl	1
flm	bos-cyrl	1
fri	bos-cyrl	1
fuc	bos-cyrl	1
fur	bos-cyrl	1
gag	bos-cyrl	1
gax	bos-cyrl	1
gjn	bos-cyrl	1
gkp	bos-cyrl	1
gla	bos-cyrl	1
glg	bos-cyrl	1
guc	bos-cyrl	1
gyr	bos-cyrl	1
hat-kreyol	bos-cyrl	1
hat-popular	bos-cyrl	1
haw	bos-cyrl	1
hea	bos-cyrl	1
hms	bos-cyrl	1
hna	bos-cyrl	1
hni	bos-cyrl	1
hsb	bos-cyrl	1
hus	bos-cyrl	1
huu	bos-cyrl	1
hva	bos-cyrl	1
ibb	bos-cyrl	1
ido	bos-cyrl	1
ike	bos-cyrl	1
ilo	bos-cyrl	1
ina	bos-cyrl	1
jav	bos-cyrl	1
kal	bos-cyrl	1
kde	bos-cyrl	1
kea	bos-cyrl	1
kek	bos-cyrl	1
khm	bos-cyrl	1
kin	bos-cyrl	1
kir	bos-cyrl	1
knc	bos-cyrl	1
kng	bos-cyrl	1
kng-AO	bos-cyrl	1
koo	bos-cyrl	1
kri	bos-cyrl	1
lat	bos-cyrl	1
lav	bos-cyrl	1
lia	bos-cyrl	1
lin-tones	bos-cyrl	1
lnc	bos-cyrl	1
lns	bos-cyrl	1
loz	bos-cyrl	1
ltz	bos-cyrl	1
lua	bos-cyrl	1
lug	bos-cyrl	1
mad	bos-cyrl	1
mag	bos-cyrl	1
mai	bos-cyrl	1
maz	bos-cyrl	1
mcd	bos-cyrl	1
mcf	bos-cyrl	1
men	bos-cyrl	1
mic	bos-cyrl	1
min	bos-cyrl	1
mly-arab	bos-cyrl	1
mly-latn	bos-cyrl	1
mxi	bos-cyrl	1
mxv	bos-cyrl	1
mya	bos-cyrl	1
mzi	bos-cyrl	1
nba	bos-cyrl	1
nbl	bos-cyrl	1
nhn	bos-cyrl	1
nno	bos-cyrl	1
nob	bos-cyrl	1
not	bos-cyrl	1
nso	bos-cyrl	1
nya-chechewa	bos-cyrl	1
nya-chinyanja	bos-cyrl	1
nym	bos-cyrl	1
nyn	bos-cyrl	1
ojb	bos-cyrl	1
oss	bos-cyrl	1
ote	bos-cyrl	1
pam	bos-cyrl	1
pan	bos-cyrl	1
pbb	bos-cyrl	1
pcd	bos-cyrl	1
pcm	bos-cyrl	1
pis	bos-cyrl	1
plt	bos-cyrl	1
pnb	bos-cyrl	1
pon	bos-cyrl	1
por-BR	bos-cyrl	1
por-PT	bos-cyrl	1
pov	bos-cyrl	1
ppl	bos-cyrl	1
prv	bos-cyrl	1
quc	bos-cyrl	1
qud	bos-cyrl	1
quy	bos-cyrl	1
quz	bos-cyrl	1
qva	bos-cyrl	1
qvc	bos-cyrl	1
qvh	bos-cyrl	1
qvm	bos-cyrl	1
qvn	bos-cyrl	1
qwh	bos-cyrl	1
qxa	bos-cyrl	1
qxn	bos-cyrl	1
qxu	bos-cyrl	1
rmn	bos-cyrl	1
rmy	bos-cyrl	1
roh	bos-cyrl	1
ron	bos-cyrl	1
run	bos-cyrl	1
san	bos-cyrl	1
sco	bos-cyrl	1
shp	bos-cyrl	1
skr	bos-cyrl	1
slv	bos-cyrl	1
sme	bos-cyrl	1
snk	bos-cyrl	1
som	bos-cyrl	1
sot	bos-cyrl	1
src	bos-cyrl	1
srp-cyrl	bos-cyrl	0.121216
srp-latn	bos-cyrl	1
suk	bos-cyrl	1
sun	bos-cyrl	1
sus	bos-cyrl	1
tbz	bos-cyrl	1
tca	bos-cyrl	1
tem	bos-cyrl	1
tet	bos-cyrl	1
tir	bos-cyrl	1
toi	bos-cyrl	1
toj	bos-cyrl	1
top	bos-cyrl	1
tpi	bos-cyrl	1
tso-MZ	bos-cyrl	1
tsz	bos-cyrl	1
tuk-cyrl	bos-cyrl	1
tuk-latn	bos-cyrl	1
tzc	bos-cyrl	1
tzm	bos-cyrl	1
uig-arab	bos-cyrl	1
uig-latn	bos-cyrl	1
ura	bos-cyrl	1
tlh	bos-cyrl	1
uzn-cyrl	bos-cyrl	1
uzn-latn	bos-cyrl	1
vai	bos-cyrl	1
vmw	bos-cyrl	1
war	bos-cyrl	1
wln	bos-cyrl	1
wwa	bos-cyrl	1
xsm	bos-cyrl	1
yad	bos-cyrl	1
ydd	bos-cyrl	1
ykg	bos-cyrl	1
yua	bos-cyrl	1
zam	bos-cyrl	1
ztu	bos-cyrl	1
ara	bos-cyrl	1
zho	bos-cyrl	1
gaa	bos-latn	1
rar	bos-latn	0.930915
kbp	bos-latn	0.954295
fin	bos-latn	0.972237
xho	bos-latn	0.969302
fij	bos-latn	0.890048
vie	bos-latn	1
ces	bos-latn	0.804415
mri	bos-latn	0.926915
tgl	bos-latn	0.954183
tha	bos-latn	1
nzi	bos-latn	0.920088
kor	bos-latn	1
cym	bos-latn	0.908448
nav	bos-latn	0.957895
isl	bos-latn	1
ita	bos-latn	0.884897
gug	bos-latn	1
khk	bos-latn	1
gle	bos-latn	0.901891
yor	bos-latn	0.987821
tiv	bos-latn	0.793593
umb	bos-latn	0.988314
smo	bos-latn	0.871411
guw	bos-latn	0.961099
hau	bos-latn	0.818905
lue	bos-latn	1
chk	bos-latn	0.984966
hin	bos-latn	1
kat	bos-latn	1
lit	bos-latn	0.955149
fra	bos-latn	0.938104
tsn	bos-latn	0.902976
yap	bos-latn	0.926254
sag	bos-latn	0.939964
heb	bos-latn	1
afr	bos-latn	0.944396
wol	bos-latn	0.941553
mho	bos-latn	0.950221
ven	bos-latn	0.857843
kqn	bos-latn	0.917479
krc	bos-latn	1
cat	bos-latn	0.927635
sna	bos-latn	1
slk	bos-latn	0.875155
lun	bos-latn	0.966034
mal	bos-latn	1
mah	bos-latn	1
fon	bos-latn	0.945711
ibo	bos-latn	0.943805
ton	bos-latn	0.913907
ndo	bos-latn	0.912444
ssw	bos-latn	0.966146
tob	bos-latn	0.948031
jpn	bos-latn	1
srr	bos-latn	0.826515
pau	bos-latn	0.978536
pol	bos-latn	0.865035
ada	bos-latn	0.94013
tso	bos-latn	0.879205
kmb	bos-latn	0.889379
nep	bos-latn	1
ind	bos-latn	1
mos	bos-latn	0.894745
bin	bos-latn	0.825092
mlt	bos-latn	0.920896
ben	bos-latn	1
swh	bos-latn	0.904111
miq	bos-latn	0.970575
nld	bos-latn	0.948327
tah	bos-latn	0.89249
deu	bos-latn	1
mam	bos-latn	1
hye	bos-latn	1
cjk	bos-latn	0.993138
kan	bos-latn	1
lin	bos-latn	0.950345
cha	bos-latn	0.889236
ukr	bos-latn	1
tat	bos-latn	1
spa	bos-latn	0.929923
ceb	bos-latn	1
hil	bos-latn	1
kaz	bos-latn	1
bul	bos-latn	1
mkd	bos-latn	1
hrv	bos-latn	0.542435
tgk	bos-latn	1
tur	bos-latn	0.93595
guj	bos-latn	1
ewe	bos-latn	0.964748
eng	bos-latn	0.985964
rus	bos-latn	1
swe	bos-latn	0.954078
bis	bos-latn	0.916456
dan	bos-latn	0.952229
bci	bos-latn	0.917269
tam	bos-latn	1
arn	bos-latn	1
hun	bos-latn	0.980558
